task,algo1,algo2,test,alpha,target_n,fpr,se,expected_fpr
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,3,0.054,0.007147307185227175,0.05
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,3,0.0,0.0,0.05
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,3,0.192,0.012455360291858283,0.05
Humanoid-v5,SAC,DDPG,bootstrap,0.05,3,0.268,0.014006284303840188,0.05
Humanoid-v5,SAC,DDPG,permutation,0.05,3,0.206,0.0127892142057282,0.05
Humanoid-v5,SAC,DDPG,t-test,0.05,5,0.089,0.00900438781928011,0.05
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,5,0.055,0.00720936890441875,0.05
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,5,0.064,0.007739767438366608,0.05
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,5,0.093,0.009184280047995052,0.05
Humanoid-v5,SAC,DDPG,bootstrap,0.05,5,0.161,0.011622349160131096,0.05
Humanoid-v5,SAC,DDPG,permutation,0.05,5,0.109,0.00985489725973843,0.05
Humanoid-v5,SAC,DDPG,t-test,0.05,10,0.068,0.007960904471226871,0.05
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,10,0.051,0.00695693898205238,0.05
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,10,0.09,0.009049861877399014,0.05
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,10,0.099,0.009444522221901964,0.05
Humanoid-v5,SAC,DDPG,bootstrap,0.05,10,0.099,0.009444522221901964,0.05
Humanoid-v5,SAC,DDPG,permutation,0.05,10,0.064,0.007739767438366608,0.05
Humanoid-v5,SAC,DDPG,t-test,0.05,20,0.045,0.0065555320150236475,0.05
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,20,0.054,0.007147307185227175,0.05
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,20,0.082,0.008676174272108648,0.05
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,20,0.087,0.00891240708226459,0.05
Humanoid-v5,SAC,DDPG,bootstrap,0.05,20,0.079,0.008529888627643388,0.05
Humanoid-v5,SAC,DDPG,permutation,0.05,20,0.059,0.007451107300260815,0.05
Humanoid-v5,SAC,DDPG,t-test,0.05,30,0.056,0.007270763371201128,0.05
Humanoid-v5,SAC,DDPG,Welch t-test,0.05,30,0.055,0.00720936890441875,0.05
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.05,30,0.108,0.009815090422405696,0.05
Humanoid-v5,SAC,DDPG,Ranked t-test,0.05,30,0.093,0.009184280047995052,0.05
Humanoid-v5,SAC,DDPG,bootstrap,0.05,30,0.07,0.008068457101577725,0.05
Humanoid-v5,SAC,DDPG,permutation,0.05,30,0.041,0.006270486424512854,0.05
Humanoid-v5,SAC,DDPG,t-test,0.01,2,0.044,0.006485676526007136,0.01
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,2,0.012,0.003443254274665175,0.01
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,2,0.0,0.0,0.01
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,2,0.0,0.0,0.01
Humanoid-v5,SAC,DDPG,bootstrap,0.01,2,0.468,0.015778973350633434,0.01
Humanoid-v5,SAC,DDPG,permutation,0.01,2,0.447,0.015722308990730335,0.01
Humanoid-v5,SAC,DDPG,t-test,0.01,3,0.035,0.005811626278418116,0.01
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,3,0.012,0.003443254274665175,0.01
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,3,0.0,0.0,0.01
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,3,0.0,0.0,0.01
Humanoid-v5,SAC,DDPG,bootstrap,0.01,3,0.208,0.0128349522788361,0.01
Humanoid-v5,SAC,DDPG,permutation,0.01,3,0.214,0.012969348480166612,0.01
Humanoid-v5,SAC,DDPG,t-test,0.01,5,0.027,0.00512552436341883,0.01
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,5,0.013,0.003582038525755969,0.01
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,5,0.039,0.006122009474020765,0.01
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,5,0.046,0.006624499981130651,0.01
Humanoid-v5,SAC,DDPG,bootstrap,0.01,5,0.115,0.010088359628799918,0.01
Humanoid-v5,SAC,DDPG,permutation,0.01,5,0.059,0.007451107300260815,0.01
Humanoid-v5,SAC,DDPG,t-test,0.01,10,0.018,0.004204283529925164,0.01
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,10,0.013,0.003582038525755969,0.01
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,10,0.025,0.0049371044145328745,0.01
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,10,0.012,0.003443254274665175,0.01
Humanoid-v5,SAC,DDPG,bootstrap,0.01,10,0.04,0.0061967733539318665,0.01
Humanoid-v5,SAC,DDPG,permutation,0.01,10,0.019,0.004317290817167636,0.01
Humanoid-v5,SAC,DDPG,t-test,0.01,20,0.01,0.003146426544510455,0.01
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,20,0.011,0.003298332912245215,0.01
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,20,0.018,0.004204283529925164,0.01
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,20,0.028,0.005216895628628198,0.01
Humanoid-v5,SAC,DDPG,bootstrap,0.01,20,0.023,0.004740358636221525,0.01
Humanoid-v5,SAC,DDPG,permutation,0.01,20,0.02,0.004427188724235731,0.01
Humanoid-v5,SAC,DDPG,t-test,0.01,30,0.01,0.003146426544510455,0.01
Humanoid-v5,SAC,DDPG,Welch t-test,0.01,30,0.011,0.003298332912245215,0.01
Humanoid-v5,SAC,DDPG,Mann-Whitney,0.01,30,0.023,0.004740358636221525,0.01
Humanoid-v5,SAC,DDPG,Ranked t-test,0.01,30,0.032,0.005565608681896348,0.01
Humanoid-v5,SAC,DDPG,bootstrap,0.01,30,0.015,0.003843826218756514,0.01
Humanoid-v5,SAC,DDPG,permutation,0.01,30,0.011,0.003298332912245215,0.01
Humanoid-v5,SAC,PPO,t-test,0.05,2,0.111,0.00993373041711924,0.05
Humanoid-v5,SAC,PPO,Welch t-test,0.05,2,0.07,0.008068457101577725,0.05
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
Humanoid-v5,SAC,PPO,bootstrap,0.05,2,0.453,0.015741378592740853,0.05
Humanoid-v5,SAC,PPO,permutation,0.05,2,0.444,0.015711906313366306,0.05
Humanoid-v5,SAC,PPO,t-test,0.05,3,0.116,0.010126401137620413,0.05
Humanoid-v5,SAC,PPO,Welch t-test,0.05,3,0.063,0.007683163410991596,0.05
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,3,0.208,0.0128349522788361,0.05
Humanoid-v5,SAC,PPO,bootstrap,0.05,3,0.234,0.013388203763014663,0.05
Humanoid-v5,SAC,PPO,permutation,0.05,3,0.177,0.012069424178476784,0.05
Humanoid-v5,SAC,PPO,t-test,0.05,5,0.077,0.00843036179532053,0.05
Humanoid-v5,SAC,PPO,Welch t-test,0.05,5,0.061,0.0075682891065286355,0.05
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,5,0.068,0.007960904471226871,0.05
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,5,0.077,0.00843036179532053,0.05
Humanoid-v5,SAC,PPO,bootstrap,0.05,5,0.177,0.012069424178476784,0.05
Humanoid-v5,SAC,PPO,permutation,0.05,5,0.099,0.009444522221901964,0.05
Humanoid-v5,SAC,PPO,t-test,0.05,10,0.051,0.00695693898205238,0.05
Humanoid-v5,SAC,PPO,Welch t-test,0.05,10,0.057,0.007331507348424334,0.05
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,10,0.09,0.009049861877399014,0.05
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,10,0.087,0.00891240708226459,0.05
Humanoid-v5,SAC,PPO,bootstrap,0.05,10,0.099,0.009444522221901964,0.05
Humanoid-v5,SAC,PPO,permutation,0.05,10,0.064,0.007739767438366608,0.05
Humanoid-v5,SAC,PPO,t-test,0.05,20,0.062,0.007626008130076967,0.05
Humanoid-v5,SAC,PPO,Welch t-test,0.05,20,0.055,0.00720936890441875,0.05
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,20,0.076,0.008379976133617566,0.05
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,20,0.085,0.008819013550278738,0.05
Humanoid-v5,SAC,PPO,bootstrap,0.05,20,0.057,0.007331507348424334,0.05
Humanoid-v5,SAC,PPO,permutation,0.05,20,0.058,0.007391616873188166,0.05
Humanoid-v5,SAC,PPO,t-test,0.05,30,0.05,0.006892024376045111,0.05
Humanoid-v5,SAC,PPO,Welch t-test,0.05,30,0.046,0.006624499981130651,0.05
Humanoid-v5,SAC,PPO,Mann-Whitney,0.05,30,0.102,0.009570579919733181,0.05
Humanoid-v5,SAC,PPO,Ranked t-test,0.05,30,0.094,0.009228434320078352,0.05
Humanoid-v5,SAC,PPO,bootstrap,0.05,30,0.054,0.007147307185227175,0.05
Humanoid-v5,SAC,PPO,permutation,0.05,30,0.067,0.007906389820898032,0.05
Humanoid-v5,SAC,PPO,t-test,0.01,2,0.035,0.005811626278418116,0.01
Humanoid-v5,SAC,PPO,Welch t-test,0.01,2,0.007,0.0026364749192814255,0.01
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
Humanoid-v5,SAC,PPO,bootstrap,0.01,2,0.467,0.015776913513105152,0.01
Humanoid-v5,SAC,PPO,permutation,0.01,2,0.462,0.01576565888252058,0.01
Humanoid-v5,SAC,PPO,t-test,0.01,3,0.038,0.006046155803483731,0.01
Humanoid-v5,SAC,PPO,Welch t-test,0.01,3,0.016,0.003967870965643918,0.01
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
Humanoid-v5,SAC,PPO,bootstrap,0.01,3,0.226,0.013225883713385657,0.01
Humanoid-v5,SAC,PPO,permutation,0.01,3,0.194,0.012504559168559283,0.01
Humanoid-v5,SAC,PPO,t-test,0.01,5,0.026,0.0050322956987840055,0.01
Humanoid-v5,SAC,PPO,Welch t-test,0.01,5,0.018,0.004204283529925164,0.01
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,5,0.033,0.005648982209212559,0.01
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,5,0.039,0.006122009474020765,0.01
Humanoid-v5,SAC,PPO,bootstrap,0.01,5,0.099,0.009444522221901964,0.01
Humanoid-v5,SAC,PPO,permutation,0.01,5,0.043,0.006414904519944158,0.01
Humanoid-v5,SAC,PPO,t-test,0.01,10,0.021,0.004534203347888138,0.01
Humanoid-v5,SAC,PPO,Welch t-test,0.01,10,0.007,0.0026364749192814255,0.01
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,10,0.017,0.004087909000944126,0.01
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,10,0.028,0.005216895628628198,0.01
Humanoid-v5,SAC,PPO,bootstrap,0.01,10,0.046,0.006624499981130651,0.01
Humanoid-v5,SAC,PPO,permutation,0.01,10,0.021,0.004534203347888138,0.01
Humanoid-v5,SAC,PPO,t-test,0.01,20,0.01,0.003146426544510455,0.01
Humanoid-v5,SAC,PPO,Welch t-test,0.01,20,0.007,0.0026364749192814255,0.01
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,20,0.037,0.005969170796685248,0.01
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,20,0.035,0.005811626278418116,0.01
Humanoid-v5,SAC,PPO,bootstrap,0.01,20,0.027,0.00512552436341883,0.01
Humanoid-v5,SAC,PPO,permutation,0.01,20,0.016,0.003967870965643918,0.01
Humanoid-v5,SAC,PPO,t-test,0.01,30,0.013,0.003582038525755969,0.01
Humanoid-v5,SAC,PPO,Welch t-test,0.01,30,0.009,0.002986469487538756,0.01
Humanoid-v5,SAC,PPO,Mann-Whitney,0.01,30,0.022,0.0046385342512479085,0.01
Humanoid-v5,SAC,PPO,Ranked t-test,0.01,30,0.032,0.005565608681896348,0.01
Humanoid-v5,SAC,PPO,bootstrap,0.01,30,0.019,0.004317290817167636,0.01
Humanoid-v5,SAC,PPO,permutation,0.01,30,0.012,0.003443254274665175,0.01
Humanoid-v5,TD3,DDPG,t-test,0.05,2,0.055,0.00720936890441875,0.05
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,2,0.028,0.005216895628628198,0.05
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,2,0.0,0.0,0.05
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,2,0.0,0.0,0.05
Humanoid-v5,TD3,DDPG,bootstrap,0.05,2,0.39,0.01542400726140908,0.05
Humanoid-v5,TD3,DDPG,permutation,0.05,2,0.373,0.015292841462592882,0.05
Humanoid-v5,TD3,DDPG,t-test,0.05,3,0.034,0.005730968504537431,0.05
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,3,0.027,0.00512552436341883,0.05
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,3,0.0,0.0,0.05
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,3,0.099,0.009444522221901964,0.05
Humanoid-v5,TD3,DDPG,bootstrap,0.05,3,0.207,0.012812142677944232,0.05
Humanoid-v5,TD3,DDPG,permutation,0.05,3,0.137,0.010873407929439602,0.05
Humanoid-v5,TD3,DDPG,t-test,0.05,5,0.035,0.005811626278418116,0.05
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,5,0.017,0.004087909000944126,0.05
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,5,0.037,0.005969170796685248,0.05
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,5,0.044,0.006485676526007136,0.05
Humanoid-v5,TD3,DDPG,bootstrap,0.05,5,0.159,0.011563693181678594,0.05
Humanoid-v5,TD3,DDPG,permutation,0.05,5,0.054,0.007147307185227175,0.05
Humanoid-v5,TD3,DDPG,t-test,0.05,10,0.044,0.006485676526007136,0.05
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,10,0.026,0.0050322956987840055,0.05
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,10,0.046,0.006624499981130651,0.05
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,10,0.055,0.00720936890441875,0.05
Humanoid-v5,TD3,DDPG,bootstrap,0.05,10,0.087,0.00891240708226459,0.05
Humanoid-v5,TD3,DDPG,permutation,0.05,10,0.059,0.007451107300260815,0.05
Humanoid-v5,TD3,DDPG,t-test,0.05,20,0.045,0.0065555320150236475,0.05
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,20,0.035,0.005811626278418116,0.05
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,20,0.06,0.007509993342207435,0.05
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,20,0.059,0.007451107300260815,0.05
Humanoid-v5,TD3,DDPG,bootstrap,0.05,20,0.075,0.008329165624478841,0.05
Humanoid-v5,TD3,DDPG,permutation,0.05,20,0.043,0.006414904519944158,0.05
Humanoid-v5,TD3,DDPG,t-test,0.05,30,0.047,0.006692607862410586,0.05
Humanoid-v5,TD3,DDPG,Welch t-test,0.05,30,0.053,0.00708456067798138,0.05
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.05,30,0.067,0.007906389820898032,0.05
Humanoid-v5,TD3,DDPG,Ranked t-test,0.05,30,0.057,0.007331507348424334,0.05
Humanoid-v5,TD3,DDPG,bootstrap,0.05,30,0.093,0.009184280047995052,0.05
Humanoid-v5,TD3,DDPG,permutation,0.05,30,0.041,0.006270486424512854,0.05
Humanoid-v5,TD3,DDPG,t-test,0.01,2,0.023,0.004740358636221525,0.01
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,2,0.009,0.002986469487538756,0.01
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,2,0.0,0.0,0.01
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,2,0.0,0.0,0.01
Humanoid-v5,TD3,DDPG,bootstrap,0.01,2,0.378,0.015333492752794452,0.01
Humanoid-v5,TD3,DDPG,permutation,0.01,2,0.384,0.015379986996093333,0.01
Humanoid-v5,TD3,DDPG,t-test,0.01,3,0.007,0.0026364749192814255,0.01
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,3,0.004,0.001995995991979944,0.01
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,3,0.0,0.0,0.01
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,3,0.0,0.0,0.01
Humanoid-v5,TD3,DDPG,bootstrap,0.01,3,0.159,0.011563693181678594,0.01
Humanoid-v5,TD3,DDPG,permutation,0.01,3,0.126,0.010493998284733994,0.01
Humanoid-v5,TD3,DDPG,t-test,0.01,5,0.005,0.0022304708023195463,0.01
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,5,0.001,0.0009994998749374609,0.01
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,5,0.003,0.001729450779872038,0.01
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,5,0.024,0.004839834707921336,0.01
Humanoid-v5,TD3,DDPG,bootstrap,0.01,5,0.082,0.008676174272108648,0.01
Humanoid-v5,TD3,DDPG,permutation,0.01,5,0.032,0.005565608681896348,0.01
Humanoid-v5,TD3,DDPG,t-test,0.01,10,0.003,0.001729450779872038,0.01
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,10,0.002,0.0014127986409959489,0.01
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,10,0.01,0.003146426544510455,0.01
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,10,0.011,0.003298332912245215,0.01
Humanoid-v5,TD3,DDPG,bootstrap,0.01,10,0.034,0.005730968504537431,0.01
Humanoid-v5,TD3,DDPG,permutation,0.01,10,0.011,0.003298332912245215,0.01
Humanoid-v5,TD3,DDPG,t-test,0.01,20,0.006,0.002442130217658346,0.01
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,20,0.01,0.003146426544510455,0.01
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,20,0.008,0.0028170906978654416,0.01
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,20,0.02,0.004427188724235731,0.01
Humanoid-v5,TD3,DDPG,bootstrap,0.01,20,0.024,0.004839834707921336,0.01
Humanoid-v5,TD3,DDPG,permutation,0.01,20,0.014,0.003715373467095872,0.01
Humanoid-v5,TD3,DDPG,t-test,0.01,30,0.005,0.0022304708023195463,0.01
Humanoid-v5,TD3,DDPG,Welch t-test,0.01,30,0.003,0.001729450779872038,0.01
Humanoid-v5,TD3,DDPG,Mann-Whitney,0.01,30,0.009,0.002986469487538756,0.01
Humanoid-v5,TD3,DDPG,Ranked t-test,0.01,30,0.014,0.003715373467095872,0.01
Humanoid-v5,TD3,DDPG,bootstrap,0.01,30,0.018,0.004204283529925164,0.01
Humanoid-v5,TD3,DDPG,permutation,0.01,30,0.014,0.003715373467095872,0.01
Humanoid-v5,TD3,PPO,t-test,0.05,2,0.086,0.008865889690267977,0.05
Humanoid-v5,TD3,PPO,Welch t-test,0.05,2,0.032,0.005565608681896348,0.05
Humanoid-v5,TD3,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
Humanoid-v5,TD3,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
Humanoid-v5,TD3,PPO,bootstrap,0.05,2,0.359,0.01516967369457893,0.05
Humanoid-v5,TD3,PPO,permutation,0.05,2,0.381,0.015357050498061143,0.05
Humanoid-v5,TD3,PPO,t-test,0.05,3,0.065,0.007795832219846705,0.05
Humanoid-v5,TD3,PPO,Welch t-test,0.05,3,0.036,0.005891010100144117,0.05
Humanoid-v5,TD3,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
Humanoid-v5,TD3,PPO,Ranked t-test,0.05,3,0.167,0.01179453263168999,0.05
Humanoid-v5,TD3,PPO,bootstrap,0.05,3,0.197,0.012577400367325514,0.05
Humanoid-v5,TD3,PPO,permutation,0.05,3,0.116,0.010126401137620413,0.05
Humanoid-v5,TD3,PPO,t-test,0.05,5,0.051,0.00695693898205238,0.05
Humanoid-v5,TD3,PPO,Welch t-test,0.05,5,0.049,0.006826346021115542,0.05
Humanoid-v5,TD3,PPO,Mann-Whitney,0.05,5,0.06,0.007509993342207435,0.05
Humanoid-v5,TD3,PPO,Ranked t-test,0.05,5,0.103,0.009612023720320296,0.05
Humanoid-v5,TD3,PPO,bootstrap,0.05,5,0.134,0.010772372069326236,0.05
Humanoid-v5,TD3,PPO,permutation,0.05,5,0.065,0.007795832219846705,0.05
Humanoid-v5,TD3,PPO,t-test,0.05,10,0.055,0.00720936890441875,0.05
Humanoid-v5,TD3,PPO,Welch t-test,0.05,10,0.059,0.007451107300260815,0.05
Humanoid-v5,TD3,PPO,Mann-Whitney,0.05,10,0.146,0.011166198995181842,0.05
Humanoid-v5,TD3,PPO,Ranked t-test,0.05,10,0.178,0.012096115078817662,0.05
Humanoid-v5,TD3,PPO,bootstrap,0.05,10,0.077,0.00843036179532053,0.05
Humanoid-v5,TD3,PPO,permutation,0.05,10,0.064,0.007739767438366608,0.05
Humanoid-v5,TD3,PPO,t-test,0.05,20,0.067,0.007906389820898032,0.05
Humanoid-v5,TD3,PPO,Welch t-test,0.05,20,0.052,0.007021111023192838,0.05
Humanoid-v5,TD3,PPO,Mann-Whitney,0.05,20,0.285,0.014274978108564651,0.05
Humanoid-v5,TD3,PPO,Ranked t-test,0.05,20,0.297,0.014449602070645405,0.05
Humanoid-v5,TD3,PPO,bootstrap,0.05,20,0.077,0.00843036179532053,0.05
Humanoid-v5,TD3,PPO,permutation,0.05,20,0.057,0.007331507348424334,0.05
Humanoid-v5,TD3,PPO,t-test,0.05,30,0.049,0.006826346021115542,0.05
Humanoid-v5,TD3,PPO,Welch t-test,0.05,30,0.042,0.0063431853196954605,0.05
Humanoid-v5,TD3,PPO,Mann-Whitney,0.05,30,0.418,0.015597307459943206,0.05
Humanoid-v5,TD3,PPO,Ranked t-test,0.05,30,0.383,0.015372410351015223,0.05
Humanoid-v5,TD3,PPO,bootstrap,0.05,30,0.073,0.008226238508577295,0.05
Humanoid-v5,TD3,PPO,permutation,0.05,30,0.058,0.007391616873188166,0.05
Humanoid-v5,TD3,PPO,t-test,0.01,2,0.028,0.005216895628628198,0.01
Humanoid-v5,TD3,PPO,Welch t-test,0.01,2,0.009,0.002986469487538756,0.01
Humanoid-v5,TD3,PPO,Mann-Whitney,0.01,2,0.0,0.0,0.01
Humanoid-v5,TD3,PPO,Ranked t-test,0.01,2,0.0,0.0,0.01
Humanoid-v5,TD3,PPO,bootstrap,0.01,2,0.384,0.015379986996093333,0.01
Humanoid-v5,TD3,PPO,permutation,0.01,2,0.406,0.015529455882290275,0.01
Humanoid-v5,TD3,PPO,t-test,0.01,3,0.023,0.004740358636221525,0.01
Humanoid-v5,TD3,PPO,Welch t-test,0.01,3,0.006,0.002442130217658346,0.01
Humanoid-v5,TD3,PPO,Mann-Whitney,0.01,3,0.0,0.0,0.01
Humanoid-v5,TD3,PPO,Ranked t-test,0.01,3,0.0,0.0,0.01
Humanoid-v5,TD3,PPO,bootstrap,0.01,3,0.152,0.011353237423748346,0.01
Humanoid-v5,TD3,PPO,permutation,0.01,3,0.118,0.01020176455325254,0.01
Humanoid-v5,TD3,PPO,t-test,0.01,5,0.021,0.004534203347888138,0.01
Humanoid-v5,TD3,PPO,Welch t-test,0.01,5,0.012,0.003443254274665175,0.01
Humanoid-v5,TD3,PPO,Mann-Whitney,0.01,5,0.013,0.003582038525755969,0.01
Humanoid-v5,TD3,PPO,Ranked t-test,0.01,5,0.03,0.005394441583704471,0.01
Humanoid-v5,TD3,PPO,bootstrap,0.01,5,0.079,0.008529888627643388,0.01
Humanoid-v5,TD3,PPO,permutation,0.01,5,0.026,0.0050322956987840055,0.01
Humanoid-v5,TD3,PPO,t-test,0.01,10,0.008,0.0028170906978654416,0.01
Humanoid-v5,TD3,PPO,Welch t-test,0.01,10,0.011,0.003298332912245215,0.01
Humanoid-v5,TD3,PPO,Mann-Whitney,0.01,10,0.031,0.0054807846153630225,0.01
Humanoid-v5,TD3,PPO,Ranked t-test,0.01,10,0.063,0.007683163410991596,0.01
Humanoid-v5,TD3,PPO,bootstrap,0.01,10,0.045,0.0065555320150236475,0.01
Humanoid-v5,TD3,PPO,permutation,0.01,10,0.018,0.004204283529925164,0.01
Humanoid-v5,TD3,PPO,t-test,0.01,20,0.012,0.003443254274665175,0.01
Humanoid-v5,TD3,PPO,Welch t-test,0.01,20,0.011,0.003298332912245215,0.01
Humanoid-v5,TD3,PPO,Mann-Whitney,0.01,20,0.109,0.00985489725973843,0.01
Humanoid-v5,TD3,PPO,Ranked t-test,0.01,20,0.121,0.010313049985334114,0.01
Humanoid-v5,TD3,PPO,bootstrap,0.01,20,0.022,0.0046385342512479085,0.01
Humanoid-v5,TD3,PPO,permutation,0.01,20,0.016,0.003967870965643918,0.01
Humanoid-v5,TD3,PPO,t-test,0.01,30,0.009,0.002986469487538756,0.01
Humanoid-v5,TD3,PPO,Welch t-test,0.01,30,0.011,0.003298332912245215,0.01
Humanoid-v5,TD3,PPO,Mann-Whitney,0.01,30,0.174,0.011988494484296182,0.01
Humanoid-v5,TD3,PPO,Ranked t-test,0.01,30,0.183,0.012227469075814503,0.01
Humanoid-v5,TD3,PPO,bootstrap,0.01,30,0.012,0.003443254274665175,0.01
Humanoid-v5,TD3,PPO,permutation,0.01,30,0.007,0.0026364749192814255,0.01
Humanoid-v5,DDPG,PPO,t-test,0.05,2,0.092,0.00913980306133562,0.05
Humanoid-v5,DDPG,PPO,Welch t-test,0.05,2,0.032,0.005565608681896348,0.05
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.05,2,0.0,0.0,0.05
Humanoid-v5,DDPG,PPO,Ranked t-test,0.05,2,0.0,0.0,0.05
Humanoid-v5,DDPG,PPO,bootstrap,0.05,2,0.365,0.015224158433227107,0.05
Humanoid-v5,DDPG,PPO,permutation,0.05,2,0.401,0.015498354751392161,0.05
Humanoid-v5,DDPG,PPO,t-test,0.05,3,0.065,0.007795832219846705,0.05
Humanoid-v5,DDPG,PPO,Welch t-test,0.05,3,0.03,0.005394441583704471,0.05
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.05,3,0.0,0.0,0.05
Humanoid-v5,DDPG,PPO,Ranked t-test,0.05,3,0.137,0.010873407929439602,0.05
Humanoid-v5,DDPG,PPO,bootstrap,0.05,3,0.222,0.013142145943490356,0.05
Humanoid-v5,DDPG,PPO,permutation,0.05,3,0.145,0.01113440613593738,0.05
Humanoid-v5,DDPG,PPO,t-test,0.05,5,0.064,0.007739767438366608,0.05
Humanoid-v5,DDPG,PPO,Welch t-test,0.05,5,0.044,0.006485676526007136,0.05
Humanoid-v5,DDPG,PPO,Mann-Whitney,0.05,5,0.04,0.0061967733539318665,0.05
Humanoid-v5,DDPG,PPO,Ranked t-test,0.05,5,0.109,0.00985489725973843,0.05
Humanoid-v5,DDPG,PPO,bootstrap,0.05,5,0.155,0.011444430960078356,0.05
Humanoid-v5,DDPG,PPO,permutation,0.05,5,0.074,0.00827792244467173,0.05
Humanoid-v5,DDPG,PPO,t-test,0.05,10,0.07,0.008068457101577725,0.05
